record_id,word,official_variants,source_entry,source_sequence,source_component_index,source_component_count,curriculum_level,marker,alphabetic_section,source_print_page,source_id,part_of_speech,definitions_zh,phonetic_uk,phonetic_us,enrichment_status
curriculum-1423,integrity,,integrity,1423,1,1,high_school_selective_compulsory,**,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1424,intelligent,,intelligent,1424,1,1,high_school_compulsory,*,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1425,intend,,intend,1425,1,1,high_school_compulsory,*,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1426,intense,,intense,1426,1,1,high_school_selective_compulsory,**,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1427,intention,,intention,1427,1,1,high_school_selective_compulsory,**,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1428,interaction,,interaction,1428,1,1,high_school_selective_compulsory,**,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1429,interest,,interest,1429,1,1,compulsory_education,,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1430,interesting,,interesting,1430,1,1,compulsory_education,,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1431,internal,,internal,1431,1,1,high_school_selective_compulsory,**,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1432,international,,international,1432,1,1,compulsory_education,,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1433,Internet,,Internet,1433,1,1,compulsory_education,,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1434,interpret,,interpret,1434,1,1,high_school_selective_compulsory,**,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1435,interrupt,,interrupt,1435,1,1,high_school_selective_compulsory,**,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1436,intervention,,intervention,1436,1,1,high_school_selective_compulsory,**,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1437,interview,,interview,1437,1,1,compulsory_education,,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1438,into,,into,1438,1,1,compulsory_education,,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1439,introduce,,introduce,1439,1,1,compulsory_education,,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1440,introduction,,introduction,1440,1,1,compulsory_education,,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1441,invent,,invent,1441,1,1,compulsory_education,,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1442,invention,,invention,1442,1,1,compulsory_education,,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1443,investigate,,investigate,1443,1,1,high_school_selective_compulsory,**,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1444,investment,,investment,1444,1,1,high_school_selective_compulsory,**,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1445,invite,,invite,1445,1,1,compulsory_education,,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1446,involve,,involve,1446,1,1,high_school_selective_compulsory,**,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1447,iron,,iron,1447,1,1,high_school_selective_compulsory,**,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1448,island,,island,1448,1,1,compulsory_education,,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1449,issue,,issue,1449,1,1,high_school_compulsory,*,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1450,it,,it,1450,1,1,compulsory_education,,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1451,item,,item,1451,1,1,high_school_selective_compulsory,**,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1452,its,,its,1452,1,1,compulsory_education,,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1453,itself,,itself,1453,1,1,compulsory_education,,I,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1454,jacket,,jacket,1454,1,1,compulsory_education,,J,147,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1455,jam,,jam,1455,1,1,high_school_selective_compulsory,**,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1456,January,,January,1456,1,1,compulsory_education,,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1457,Japan,,Japan,1457,1,1,compulsory_education,,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1458,Japanese,,Japanese,1458,1,1,compulsory_education,,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1459,jaw,,jaw,1459,1,1,high_school_selective_compulsory,**,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1460,jazz,,jazz,1460,1,1,high_school_selective_compulsory,**,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1461,jeans,,jeans,1461,1,1,high_school_compulsory,*,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1462,job,,job,1462,1,1,compulsory_education,,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1463,jog,,jog,1463,1,1,high_school_compulsory,*,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1464,join,,join,1464,1,1,compulsory_education,,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1465,joint,,joint,1465,1,1,high_school_selective_compulsory,**,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1466,joke,,joke,1466,1,1,compulsory_education,,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1467,journal,,journal,1467,1,1,high_school_compulsory,*,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1468,journalist,,journalist,1468,1,1,high_school_selective_compulsory,**,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1469,journey,,journey,1469,1,1,compulsory_education,,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1470,joy,,joy,1470,1,1,high_school_compulsory,*,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1471,judge,,judge,1471,1,1,high_school_compulsory,*,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1472,juice,,juice,1472,1,1,compulsory_education,,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1473,July,,July,1473,1,1,compulsory_education,,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1474,jump,,jump,1474,1,1,compulsory_education,,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1475,June,,June,1475,1,1,compulsory_education,,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1476,jungle,,jungle,1476,1,1,high_school_selective_compulsory,**,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1477,junior,,junior,1477,1,1,high_school_compulsory,*,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1478,just,,just,1478,1,1,compulsory_education,,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1479,justice,,justice,1479,1,1,high_school_compulsory,*,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1480,justify,,justify,1480,1,1,high_school_selective_compulsory,**,J,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1481,kangaroo,,kangaroo,1481,1,1,high_school_compulsory,*,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1482,keep,,keep,1482,1,1,compulsory_education,,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1483,kettle,,kettle,1483,1,1,high_school_selective_compulsory,**,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1484,key,,key,1484,1,1,compulsory_education,,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1485,keyboard,,keyboard,1485,1,1,compulsory_education,,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1486,kick,,kick,1486,1,1,compulsory_education,,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1487,kid,,kid,1487,1,1,compulsory_education,,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1488,kill,,kill,1488,1,1,compulsory_education,,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1489,kilo,kilogramme|kilogram,"kilo (kilogramme, kilogram)",1489,1,1,compulsory_education,,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1490,kilometre,kilometer,kilometre (kilometer),1490,1,1,compulsory_education,,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1491,kind,,kind,1491,1,1,compulsory_education,,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1492,kindergarten,,kindergarten,1492,1,1,high_school_selective_compulsory,**,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1493,king,,king,1493,1,1,compulsory_education,,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1494,kingdom,,kingdom,1494,1,1,high_school_selective_compulsory,**,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1495,kiss,,kiss,1495,1,1,compulsory_education,,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1496,kit,,kit,1496,1,1,high_school_selective_compulsory,**,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1497,kitchen,,kitchen,1497,1,1,compulsory_education,,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1498,kite,,kite,1498,1,1,compulsory_education,,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1499,knee,,knee,1499,1,1,compulsory_education,,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1500,knife,,knife,1500,1,1,compulsory_education,,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1501,knock,,knock,1501,1,1,compulsory_education,,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1502,know,,know,1502,1,1,compulsory_education,,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1503,knowledge,,knowledge,1503,1,1,compulsory_education,,K,148,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1504,lab,laboratory,lab (laboratory),1504,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1505,label,,label,1505,1,1,high_school_selective_compulsory,**,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1506,labour,labor,labour (labor),1506,1,1,high_school_selective_compulsory,**,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1507,lack,,lack,1507,1,1,high_school_selective_compulsory,**,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1508,lady,,lady,1508,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1509,lake,,lake,1509,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1510,lamb,,lamb,1510,1,1,high_school_selective_compulsory,**,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1511,lamp,,lamp,1511,1,1,high_school_selective_compulsory,**,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1512,land,,land,1512,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1513,landscape,,landscape,1513,1,1,high_school_selective_compulsory,**,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1514,language,,language,1514,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1515,lantern,,lantern,1515,1,1,high_school_compulsory,*,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1516,lap,,lap,1516,1,1,high_school_compulsory,*,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1517,laptop,,laptop,1517,1,1,high_school_selective_compulsory,**,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1518,large,,large,1518,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1519,last,,last,1519,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1520,late,,late,1520,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1521,later,,later,1521,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1522,laugh,,laugh,1522,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1523,launch,,launch,1523,1,1,high_school_selective_compulsory,**,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1524,law,,law,1524,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1525,lawyer,,lawyer,1525,1,1,high_school_selective_compulsory,**,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1526,lay,,lay,1526,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1527,lazy,,lazy,1527,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1528,lead,,lead,1528,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1529,leader,,leader,1529,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1530,leadership,,leadership,1530,1,1,high_school_selective_compulsory,**,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1531,leaf,,leaf,1531,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1532,league,,league,1532,1,1,high_school_selective_compulsory,**,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1533,leak,,leak,1533,1,1,high_school_selective_compulsory,**,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1534,learn,,learn,1534,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1535,least,,least,1535,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1536,leather,,leather,1536,1,1,high_school_selective_compulsory,**,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1537,leave,,leave,1537,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1538,lecture,,lecture,1538,1,1,high_school_compulsory,*,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1539,left,,left,1539,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
curriculum-1540,leg,,leg,1540,1,1,compulsory_education,,L,149,moe-hs-english-2017-2020-appendix-2,,,,,pending_definition_and_phonetics
