phrase,normalized_phrase,word_count,minimum_lexical_level,oewn_match,oewn_pos,oewn_sense_ids,moby_match,tatoeba_cc0_sentence_count,candidate_status,priority_score,human_review_claimed
half intensity,half intensity,2,cet4,true,n,half-intensity%1:07:00::,false,0,oewn_dictionary_review,0.0,false
half mask,half mask,2,cet4,true,n,half_mask%1:06:00::,false,0,oewn_dictionary_review,0.0,false
half page,half page,2,junior,true,n,half_page%1:10:00::,false,0,oewn_dictionary_review,0.0,false
half pay,half pay,2,junior,true,n,half-pay%1:21:00::,false,0,oewn_dictionary_review,0.0,false
half pound,half pound,2,junior,true,n,half_pound%1:23:00::,false,0,oewn_dictionary_review,0.0,false
half relief,half relief,2,senior_high,true,n,half-relief%1:06:00::,false,0,oewn_dictionary_review,0.0,false
half rest,half rest,2,junior,true,n,half_rest%1:10:00::,false,0,oewn_dictionary_review,0.0,false
half size,half size,2,junior,true,a,half-size%5:00:00:small:00,false,0,oewn_dictionary_review,0.0,false
half staff,half staff,2,senior_high,true,n,half-staff%1:15:00::,false,0,oewn_dictionary_review,0.0,false
half term,half term,2,junior,true,n,half-term%1:28:00::,false,0,oewn_dictionary_review,0.0,false
half timber,half timber,2,cet4,true,a,half-timber%5:00:00:timbered:00,false,0,oewn_dictionary_review,0.0,false
half title,half title,2,senior_high,true,n,half_title%1:10:00::,false,0,oewn_dictionary_review,0.0,false
hall of residence,hall of residence,3,cet4,true,n,hall_of_residence%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hall pass,hall pass,2,junior,true,n,hall_pass%1:10:00::,false,0,oewn_dictionary_review,0.0,false
hall porter,hall porter,2,cet4,true,n,hall_porter%1:18:00::,false,0,oewn_dictionary_review,0.0,false
ham actor,ham actor,2,senior_high,true,n,ham_actor%1:18:00::,false,0,oewn_dictionary_review,0.0,false
ham sandwich,ham sandwich,2,senior_high,true,n,ham_sandwich%1:13:00::,false,0,oewn_dictionary_review,0.0,false
hamburger roll,hamburger roll,2,senior_high,true,n,hamburger_roll%1:13:00::,false,0,oewn_dictionary_review,0.0,false
hamburger steak,hamburger steak,2,senior_high,true,n,hamburger_steak%1:13:00::,false,0,oewn_dictionary_review,0.0,false
hammer nose,hammer nose,2,cet4,true,n,hammer_nose%1:26:00::,false,0,oewn_dictionary_review,0.0,false
hammer throw,hammer throw,2,cet4,true,n,hammer_throw%1:11:00::,false,0,oewn_dictionary_review,0.0,false
hand ax,hand ax,2,cet4,true,n,hand_ax%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hand brake,hand brake,2,cet4,true,n,hand_brake%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hand calculator,hand calculator,2,cet4,true,n,hand_calculator%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hand cheese,hand cheese,2,junior,true,n,hand_cheese%1:13:00::,false,0,oewn_dictionary_review,0.0,false
hand cream,hand cream,2,junior,true,n,hand_cream%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hand line,hand line,2,junior,true,n,hand_line%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hand lotion,hand lotion,2,cet6,true,n,hand_lotion%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hand luggage,hand luggage,2,cet4,true,n,hand_luggage%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hand mirror,hand mirror,2,junior,true,n,hand_mirror%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hand mixer,hand mixer,2,cet4,true,n,hand_mixer%1:06:01::,false,0,oewn_dictionary_review,0.0,false
hand pump,hand pump,2,cet4,true,n,hand_pump%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hand scanner,hand scanner,2,cet4,true,n,hand_scanner%1:06:01::,false,0,oewn_dictionary_review,0.0,false
hand tool,hand tool,2,junior,true,n,hand_tool%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hand towel,hand towel,2,senior_high,true,n,hand_towel%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hand wear,hand wear,2,junior,true,n,hand_wear%1:06:00::,false,0,oewn_dictionary_review,0.0,false
handicap bet,handicap bet,2,cet4,true,n,handicap_bet%1:04:01::,false,0,oewn_dictionary_review,0.0,false
handicapped person,handicapped person,2,cet4,true,n,handicapped_person%1:18:00::,false,0,oewn_dictionary_review,0.0,false
handwriting expert,handwriting expert,2,senior_high,true,n,handwriting_expert%1:18:00::,false,0,oewn_dictionary_review,0.0,false
hang glider,hang glider,2,cet6,true,n,hang_glider%1:06:00::|hang_glider%1:18:00::,false,0,oewn_dictionary_review,0.0,false
happy chance,happy chance,2,junior,true,n,happy_chance%1:11:00::,false,0,oewn_dictionary_review,0.0,false
happy event,happy event,2,junior,true,n,happy_event%1:11:00::,false,0,oewn_dictionary_review,0.0,false
happy hour,happy hour,2,junior,true,n,happy_hour%1:28:00::,false,0,oewn_dictionary_review,0.0,false
hard cheese,hard cheese,2,junior,true,n,hard_cheese%1:26:00::,false,0,oewn_dictionary_review,0.0,false
hard currency,hard currency,2,senior_high,true,n,hard_currency%1:21:00::|hard_currency%1:21:01::,false,0,oewn_dictionary_review,0.0,false
hard disc,hard disc,2,senior_high,true,n,hard_disc%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hard disk,hard disk,2,senior_high,true,n,hard_disk%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hard drink,hard drink,2,junior,true,n,hard_drink%1:13:00::,false,0,oewn_dictionary_review,0.0,false
hard drug,hard drug,2,senior_high,true,n,hard_drug%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hard lead,hard lead,2,junior,true,n,hard_lead%1:27:00::|hard_lead%1:27:01::,false,0,oewn_dictionary_review,0.0,false
hard liquor,hard liquor,2,cet4,true,n,hard_liquor%1:13:00::,false,0,oewn_dictionary_review,0.0,false
hard news,hard news,2,junior,true,n,hard_news%1:10:00::,false,0,oewn_dictionary_review,0.0,false
hard of hearing,hard of hearing,3,cet4,true,a,hard-of-hearing%5:00:00:deaf:00,false,0,oewn_dictionary_review,0.0,false
hard put,hard put,2,junior,true,a,hard_put%5:00:00:troubled:00,false,0,oewn_dictionary_review,0.0,false
hard right,hard right,2,junior,true,n,hard_right%1:14:00::,false,0,oewn_dictionary_review,0.0,false
hard roll,hard roll,2,senior_high,true,n,hard_roll%1:13:00::,false,0,oewn_dictionary_review,0.0,false
hard rush,hard rush,2,junior,true,n,hard_rush%1:20:00::,false,0,oewn_dictionary_review,0.0,false
hard shoulder,hard shoulder,2,junior,true,n,hard_shoulder%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hard sign,hard sign,2,junior,true,n,hard_sign%1:10:01::,false,0,oewn_dictionary_review,0.0,false
hard steel,hard steel,2,senior_high,true,n,hard_steel%1:27:00::,false,0,oewn_dictionary_review,0.0,false
hard tick,hard tick,2,cet4,true,n,hard_tick%1:05:00::,false,0,oewn_dictionary_review,0.0,false
hard to please,hard to please,3,junior,true,a,hard-to-please%5:00:00:demanding:01|hard_to_please%5:00:00:demanding:01,false,0,oewn_dictionary_review,0.0,false
hard up,hard up,2,junior,true,a,hard_up%5:00:00:poor:00,false,0,oewn_dictionary_review,0.0,false
hard water,hard water,2,junior,true,n,hard_water%1:27:00::,false,0,oewn_dictionary_review,0.0,false
hardware error,hardware error,2,cet4,true,n,hardware_error%1:11:00::,false,0,oewn_dictionary_review,0.0,false
hardware woman,hardware woman,2,cet4,true,n,hardware_woman%1:18:00::,false,0,oewn_dictionary_review,0.0,false
harness horse,harness horse,2,cet4,true,n,harness_horse%1:05:00::,false,0,oewn_dictionary_review,0.0,false
harvest fly,harvest fly,2,senior_high,true,n,harvest_fly%1:05:00::,false,0,oewn_dictionary_review,0.0,false
harvest time,harvest time,2,senior_high,true,n,harvest_time%1:04:00::,false,0,oewn_dictionary_review,0.0,false
hasty defence,hasty defence,2,cet4,true,n,hasty_defence%1:04:00::,false,0,oewn_dictionary_review,0.0,false
hasty defense,hasty defense,2,cet4,true,n,hasty_defense%1:04:00::,false,0,oewn_dictionary_review,0.0,false
hat shop,hat shop,2,junior,true,n,hat_shop%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hate mail,hate mail,2,senior_high,true,n,hate_mail%1:14:00::,false,0,oewn_dictionary_review,0.0,false
hawk nose,hawk nose,2,cet6,true,n,hawk_nose%1:08:00::,false,0,oewn_dictionary_review,0.0,false
hay conditioner,hay conditioner,2,cet4,true,n,hay_conditioner%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hazard insurance,hazard insurance,2,cet4,true,n,hazard_insurance%1:21:00::,false,0,oewn_dictionary_review,0.0,false
he goat,he goat,2,senior_high,true,n,he-goat%1:05:00::,false,0,oewn_dictionary_review,0.0,false
head ache,head ache,2,junior,true,n,head_ache%1:26:00::,false,0,oewn_dictionary_review,0.0,false
head cabbage,head cabbage,2,junior,true,n,head_cabbage%1:13:00::|head_cabbage%1:20:00::,false,0,oewn_dictionary_review,0.0,false
head cabbage plant,head cabbage plant,3,junior,true,n,head_cabbage_plant%1:20:00::,false,0,oewn_dictionary_review,0.0,false
head cold,head cold,2,junior,true,n,head_cold%1:26:00::,false,0,oewn_dictionary_review,0.0,false
head count,head count,2,junior,true,n,head_count%1:23:00::,false,0,oewn_dictionary_review,0.0,false
head crash,head crash,2,senior_high,true,n,head_crash%1:11:00::,false,0,oewn_dictionary_review,0.0,false
head game,head game,2,junior,true,n,head_game%1:04:00::,false,0,oewn_dictionary_review,0.0,false
head line,head line,2,junior,true,n,head_line%1:25:01::,false,0,oewn_dictionary_review,0.0,false
head of hair,head of hair,3,junior,true,n,head_of_hair%1:08:00::,false,0,oewn_dictionary_review,0.0,false
head of household,head of household,3,senior_high,true,n,head_of_household%1:18:00::,false,0,oewn_dictionary_review,0.0,false
head restraint,head restraint,2,cet4,true,n,head_restraint%1:06:00::,false,0,oewn_dictionary_review,0.0,false
head rhyme,head rhyme,2,senior_high,true,n,head_rhyme%1:10:00::,false,0,oewn_dictionary_review,0.0,false
head shop,head shop,2,junior,true,n,head_shop%1:06:00::,false,0,oewn_dictionary_review,0.0,false
head teacher,head teacher,2,junior,true,n,head_teacher%1:18:00::,false,0,oewn_dictionary_review,0.0,false
head trip,head trip,2,junior,true,n,head_trip%1:04:00::|head_trip%1:11:00::,false,0,oewn_dictionary_review,0.0,false
head word,head word,2,junior,true,n,head_word%1:10:01::|head_word%1:10:02::,false,0,oewn_dictionary_review,0.0,false
headache powder,headache powder,2,cet4,true,n,headache_powder%1:06:00::,false,0,oewn_dictionary_review,0.0,false
headquarters staff,headquarters staff,2,cet4,true,n,headquarters_staff%1:14:00::,false,0,oewn_dictionary_review,0.0,false
health care delivery,health care delivery,3,cet4,true,n,health_care_delivery%1:04:00::,false,0,oewn_dictionary_review,0.0,false
health check,health check,2,junior,true,n,health_check%1:04:00::,false,0,oewn_dictionary_review,0.0,false
health code,health code,2,cet4,true,n,health_code%1:10:00::,false,0,oewn_dictionary_review,0.0,false
health food,health food,2,junior,true,n,health_food%1:13:00::,false,0,oewn_dictionary_review,0.0,false
health hazard,health hazard,2,cet4,true,n,health_hazard%1:26:00::,false,0,oewn_dictionary_review,0.0,false
health maintenance organization,health maintenance organization,3,cet4,true,n,health_maintenance_organization%1:21:00::,false,0,oewn_dictionary_review,0.0,false
health profession,health profession,2,senior_high,true,n,health_profession%1:14:00::,false,0,oewn_dictionary_review,0.0,false
hearing disorder,hearing disorder,2,cet4,true,n,hearing_disorder%1:26:00::,false,0,oewn_dictionary_review,0.0,false
hearing dog,hearing dog,2,cet4,true,n,hearing_dog%1:05:00::,false,0,oewn_dictionary_review,0.0,false
hearing examiner,hearing examiner,2,cet4,true,n,hearing_examiner%1:18:00::,false,0,oewn_dictionary_review,0.0,false
hearing officer,hearing officer,2,cet4,true,n,hearing_officer%1:18:00::,false,0,oewn_dictionary_review,0.0,false
heart leaf,heart leaf,2,junior,true,n,heart-leaf%1:20:01::|heart-leaf%1:20:02::,false,0,oewn_dictionary_review,0.0,false
heart line,heart line,2,junior,true,n,heart_line%1:25:00::,false,0,oewn_dictionary_review,0.0,false
heart massage,heart massage,2,cet4,true,n,heart_massage%1:04:00::,false,0,oewn_dictionary_review,0.0,false
heart monitor,heart monitor,2,senior_high,true,n,heart_monitor%1:06:00::,false,0,oewn_dictionary_review,0.0,false
heart pea,heart pea,2,cet4,true,n,heart_pea%1:20:00::,false,0,oewn_dictionary_review,0.0,false
heart specialist,heart specialist,2,senior_high,true,n,heart_specialist%1:18:00::,false,0,oewn_dictionary_review,0.0,false
heart surgeon,heart surgeon,2,senior_high,true,n,heart_surgeon%1:18:00::,false,0,oewn_dictionary_review,0.0,false
heat capacity ratio,heat capacity ratio,3,cet4,true,n,heat_capacity_ratio%1:24:01::,false,0,oewn_dictionary_review,0.0,false
heat energy,heat energy,2,junior,true,n,heat_energy%1:19:00::,false,0,oewn_dictionary_review,0.0,false
heat flash,heat flash,2,senior_high,true,n,heat_flash%1:11:00::,false,0,oewn_dictionary_review,0.0,false
heat lamp,heat lamp,2,junior,true,n,heat_lamp%1:06:00::,false,0,oewn_dictionary_review,0.0,false
heat of condensation,heat of condensation,3,cet4,true,n,heat_of_condensation%1:19:00::,false,0,oewn_dictionary_review,0.0,false
heat of formation,heat of formation,3,cet4,true,n,heat_of_formation%1:19:00::,false,0,oewn_dictionary_review,0.0,false
heat of fusion,heat of fusion,3,cet6,true,n,heat_of_fusion%1:19:00::,false,0,oewn_dictionary_review,0.0,false
heat of solution,heat of solution,3,senior_high,true,n,heat_of_solution%1:19:00::,false,0,oewn_dictionary_review,0.0,false
heat of transformation,heat of transformation,3,cet4,true,n,heat_of_transformation%1:19:00::,false,0,oewn_dictionary_review,0.0,false
heat sink,heat sink,2,senior_high,true,n,heat_sink%1:06:00::,false,0,oewn_dictionary_review,0.0,false
heat unit,heat unit,2,junior,true,n,heat_unit%1:23:00::,false,0,oewn_dictionary_review,0.0,false
heated up,heated up,2,cet4,true,a,heated_up%5:00:00:hot:01,false,0,oewn_dictionary_review,0.0,false
heating oil,heating oil,2,cet4,true,n,heating_oil%1:27:00::,false,0,oewn_dictionary_review,0.0,false
heating plant,heating plant,2,cet4,true,n,heating_plant%1:06:00::,false,0,oewn_dictionary_review,0.0,false
heating system,heating system,2,cet4,true,n,heating_system%1:06:00::,false,0,oewn_dictionary_review,0.0,false
heavy particle,heavy particle,2,cet4,true,n,heavy_particle%1:17:00::,false,0,oewn_dictionary_review,0.0,false
heavy swell,heavy swell,2,cet4,true,n,heavy_swell%1:11:00::,false,0,oewn_dictionary_review,0.0,false
heavy weapon,heavy weapon,2,senior_high,true,n,heavy_weapon%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hedge fund,hedge fund,2,cet4,true,n,hedge_fund%1:14:00::,false,0,oewn_dictionary_review,0.0,false
hedge pink,hedge pink,2,cet4,true,n,hedge_pink%1:20:00::,false,0,oewn_dictionary_review,0.0,false
hedge thorn,hedge thorn,2,cet6,true,n,hedge_thorn%1:20:00::,false,0,oewn_dictionary_review,0.0,false
heel counter,heel counter,2,cet4,true,n,heel_counter%1:06:00::,false,0,oewn_dictionary_review,0.0,false
heel tip,heel tip,2,cet4,true,n,heel_tip%1:15:01::,false,0,oewn_dictionary_review,0.0,false
hell dust,hell dust,2,cet4,true,n,hell_dust%1:06:00::,false,0,oewn_dictionary_review,0.0,false
hell kite,hell kite,2,cet4,true,n,hell-kite%1:18:00::,false,0,oewn_dictionary_review,0.0,false
hell to pay,hell to pay,3,cet4,true,n,hell_to_pay%1:07:00::,false,0,oewn_dictionary_review,0.0,false
helmet flower,helmet flower,2,cet6,true,n,helmet_flower%1:20:01::,false,0,oewn_dictionary_review,0.0,false
help desk,help desk,2,junior,true,n,help_desk%1:04:00::,false,0,oewn_dictionary_review,0.0,false
hen hawk,hen hawk,2,cet6,true,n,hen_hawk%1:05:00::,false,0,oewn_dictionary_review,0.0,false
hen turkey,hen turkey,2,senior_high,true,n,hen_turkey%1:13:01::,false,0,oewn_dictionary_review,0.0,false
hen yard,hen yard,2,junior,true,n,hen_yard%1:06:00::,false,0,oewn_dictionary_review,0.0,false
herb doctor,herb doctor,2,senior_high,true,n,herb_doctor%1:18:00::,false,0,oewn_dictionary_review,0.0,false
herb garden,herb garden,2,senior_high,true,n,herb_garden%1:06:00::,false,0,oewn_dictionary_review,0.0,false
herb mercury,herb mercury,2,cet6,true,n,herb_mercury%1:20:00::,false,0,oewn_dictionary_review,0.0,false
herb of grace,herb of grace,3,cet4,true,n,herb_of_grace%1:20:00::,false,0,oewn_dictionary_review,0.0,false
herb pepper,herb pepper,2,senior_high,true,n,herb_pepper%1:13:01::,false,0,oewn_dictionary_review,0.0,false
herb tea,herb tea,2,senior_high,true,n,herb_tea%1:13:00::,false,0,oewn_dictionary_review,0.0,false
herbal tea,herbal tea,2,cet6,true,n,herbal_tea%1:13:00::,false,0,oewn_dictionary_review,0.0,false
herbal therapy,herbal therapy,2,cet6,true,n,herbal_therapy%1:04:00::,false,0,oewn_dictionary_review,0.0,false
heroic meter,heroic meter,2,cet4,true,n,heroic_meter%1:10:00::,false,0,oewn_dictionary_review,0.0,false
heroic poem,heroic poem,2,cet4,true,n,heroic_poem%1:10:00::,false,0,oewn_dictionary_review,0.0,false
heroic poetry,heroic poetry,2,cet4,true,n,heroic_poetry%1:10:00::,false,0,oewn_dictionary_review,0.0,false
heroic tale,heroic tale,2,cet4,true,n,heroic_tale%1:10:00::,false,0,oewn_dictionary_review,0.0,false
heroin addict,heroin addict,2,cet6,true,n,heroin_addict%1:18:00::,false,0,oewn_dictionary_review,0.0,false
heroin addiction,heroin addiction,2,cet6,true,n,heroin_addiction%1:26:00::,false,0,oewn_dictionary_review,0.0,false
hiding place,hiding place,2,cet4,true,n,hiding_place%1:15:00::,false,0,oewn_dictionary_review,0.0,false
hierarchical classification system,hierarchical classification system,3,cet6,true,n,hierarchical_classification_system%1:09:00::,false,0,oewn_dictionary_review,0.0,false
hierarchical data structure,hierarchical data structure,3,cet6,true,n,hierarchical_data_structure%1:09:00::,false,0,oewn_dictionary_review,0.0,false
hierarchical menu,hierarchical menu,2,cet6,true,n,hierarchical_menu%1:10:00::,false,0,oewn_dictionary_review,0.0,false
